package,version,status,asset_kind,tfm,assembly,assembly_bytes,bytes_fetched,nupkg_bytes,public_types,methods_public,properties,events,ctors,operators,api_total,methods_private,methods_protected,methods_internal,m_static,m_virtual,m_abstract,m_sealed,m_generic,t_interface,t_abstract,t_sealed,fields_public,all_types,methoddef_rows,typedef_rows
OperatingSystem2,3.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/System.OperatingSystem2.dll,10752,71211,138252,2,33,1,0,0,0,34,12.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,10.0,53,10
dbup-sqlserver,7.2.0,ok,,netstandard2.0,lib/netstandard2.0/dbup-sqlserver.dll,29184,61806,42512,9,32,2,0,9,0,34,,,,,,,,,,,,,,84,24
NetCoreAudio,2.0.1,ok,lib,netstandard2.1,lib/netstandard2.1/NetCoreAudio.dll,25088,50233,39408,5,14,12,8,2,0,34,44.0,8.0,3.0,0.0,28.0,14.0,14.0,0.0,2.0,2.0,1.0,102.0,33.0,130,33
Ecng.Configuration,1.0.277,ok,lib,net10.0,lib/net10.0/Ecng.Configuration.dll,15872,42716,35494,1,19,13,2,0,0,34,37.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,4.0,67,4
Xamarin.AndroidX.DocumentFile,1.1.0.4,ok,,net10.0-android36.0,lib/net10.0-android36.0/Xamarin.AndroidX.DocumentFile.dll,33080,81674,117995,1,15,19,0,1,0,34,,,,,,,,,,,,,,112,11
azure.developer.trustedsigning.cryptoprovider,0.1.60,ok,lib,net8.0,lib/net8.0/Azure.Developer.TrustedSigning.CryptoProvider.dll,34848,67423,48084,10,23,10,0,11,0,33,18.0,9.0,5.0,3.0,25.0,7.0,0.0,0.0,3.0,5.0,1.0,63.0,20.0,77,20
fusillade,7.0.0,ok,lib,net11.0,lib/net11.0/Fusillade.dll,34304,89315,291730,11,10,23,0,4,0,33,13.0,4.0,49.0,14.0,6.0,3.0,0.0,0.0,1.0,6.0,7.0,49.0,20.0,95,20
Microsoft.Extensions.ObjectPool,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.ObjectPool.dll,24872,80141,87188,13,22,11,0,10,0,33,,,,,,,,,,,,,,80,34
Microsoft.CodeAnalysis.CSharp.Scripting,5.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.CodeAnalysis.CSharp.Scripting.dll,35112,82811,350644,3,11,22,0,0,0,33,,,,,,,,,,,,,,77,17
KRCLib,1.0.1,ok,lib,netstandard2.1,lib/netstandard2.1/KRCLib.dll,18944,74602,116573,4,13,20,0,5,0,33,17.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,11.0,76,11
Markdown,2.2.1,ok,,netstandard1.3,lib/netstandard1.3/Markdown.dll,50176,54670,39839,3,3,30,0,3,0,33,,,,,,,,,,,,,,136,10
Xamarin.AndroidX.Core.SplashScreen,1.2.0.3,ok,lib,net10.0-android36.0,lib/net10.0-android36.0/Xamarin.AndroidX.Core.SplashScreen.dll,30048,81088,139068,6,7,25,1,1,0,33,23.0,10.0,10.0,1.0,11.0,2.0,0.0,0.0,2.0,2.0,3.0,17.0,17.0,81,17
Microsoft.Agents.AI.Declarative,1.20.0-rc1,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Agents.AI.Declarative.dll,53048,92416,190761,9,13,20,0,3,0,33,13.0,2.0,27.0,9.0,3.0,1.0,0.0,0.0,0.0,7.0,8.0,84.0,56.0,167,56
Microsoft.AspNetCore.Authentication.Certificate,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.AspNetCore.Authentication.Certificate.dll,38696,82313,61898,12,14,19,0,7,0,33,,,,,,,,,,,,,,90,22
FsCheck.Xunit.v3,3.4.0,ok,lib,netstandard2.0,lib/netstandard2.0/FsCheck.Xunit.v3.dll,44544,93439,68576,8,9,24,0,10,0,33,29.0,0.0,45.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.0,45.0,159,45
Xamarin.AndroidX.Legacy.Support.Core.UI,1.0.0.38,ok,,net10.0-android36.0,lib/net10.0-android36.0/Xamarin.AndroidX.Legacy.Support.Core.UI.dll,38712,83036,123054,4,11,21,0,7,0,32,,,,,,,,,,,,,,128,18
Microsoft.Extensions.Logging.Configuration,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Logging.Configuration.dll,34088,84104,140489,10,7,25,0,1,0,32,,,,,,,,,,,,,,104,47
SkiaSharp.Views.WindowsForms,4.152.0,ok,lib,net10.0-windows10.0.19041,lib/net10.0-windows10.0.19041/SkiaSharp.Views.WindowsForms.dll,24376,80127,167318,3,27,3,2,3,0,32,3.0,6.0,0.0,21.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,5.0,41,5
Microsoft.Extensions.WebEncoders,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.WebEncoders.dll,23848,79336,82488,5,20,12,0,4,0,32,,,,,,,,,,,,,,68,27
FsCheck.Xunit,3.4.0,ok,lib,netstandard2.0,lib/netstandard2.0/FsCheck.Xunit.dll,41472,91700,94005,8,8,24,0,10,0,32,26.0,0.0,45.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,85.0,40.0,148,40
Microsoft.AspNetCore.ResponseCompression,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.ResponseCompression.dll,33592,83888,67826,11,14,18,0,7,0,32,,,,,,,,,,,,,,83,21
Microsoft.AspNetCore.HttpOverrides,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.HttpOverrides.dll,32056,64827,47120,10,9,23,0,5,0,32,,,,,,,,,,,,,,66,13
NeoSmart.Caching.Sqlite,9.0.3,ok,lib,netstandard2.0,lib/netstandard2.0/NeoSmart.Caching.Sqlite.dll,33792,81534,67334,3,22,10,0,4,2,32,22.0,3.0,26.0,4.0,15.0,0.0,9.0,0.0,0.0,1.0,2.0,100.0,37.0,118,37
System.Security.Cryptography.Encoding,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Security.Cryptography.Encoding.dll,24344,79690,144382,7,15,17,0,11,0,32,,,,,,,,,,,,,,53,8
Microsoft.ApplicationInsights.Agent.Intercept,2.4.0,ok,,net45,lib/net45/Microsoft.AI.Agent.Intercept.dll,1957624,848829,1578626,4,29,3,0,2,0,32,,,,,,,,,,,,,,121,29
Microsoft.TestPlatform.AdapterUtilities,18.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.TestPlatform.AdapterUtilities.dll,42848,94054,668221,7,10,22,0,4,0,32,,,,,,,,,,,,,,93,30
Nito.Collections.Deque,1.2.1,ok,,netstandard2.0,lib/netstandard2.0/Nito.Collections.Deque.dll,16896,64569,56845,1,13,19,0,3,0,32,,,,,,,,,,,,,,90,12
YubicoDotNetClient,1.2.0,ok,lib,netstandard1.3,lib/netstandard1.3/YubicoDotNetClient.dll,17920,37243,28366,7,8,24,0,10,0,32,23.0,0.0,3.0,2.0,24.0,12.0,12.0,0.0,1.0,1.0,4.0,56.0,14.0,70,14
CSharp.OperationResult,0.1.6,ok,lib,netstandard2.0,lib/netstandard2.0/CSharp.OperationResult.dll,9728,19499,15331,13,15,16,0,0,34,31,21.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,28.0,14.0,88,14
Microsoft.Extensions.Configuration.UserSecrets,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Configuration.UserSecrets.dll,29992,81938,135562,7,12,19,0,2,0,31,,,,,,,,,,,,,,83,31
Microsoft.Orleans.Reminders.Cosmos,10.3.1,ok,lib,net10.0,lib/net10.0/Orleans.Reminders.Cosmos.dll,76600,109812,125951,5,11,20,0,3,0,31,55.0,3.0,16.0,4.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,162.0,41.0,150,41
System.Composition.AttributedModel,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Composition.AttributedModel.dll,23888,79090,117189,17,5,26,0,19,0,31,,,,,,,,,,,,,,81,36
Castle.Windsor.Extensions.DependencyInjection,6.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/Castle.Windsor.Extensions.DependencyInjection.dll,18944,74972,74279,7,25,6,0,6,0,31,10.0,13.0,16.0,7.0,19.0,0.0,2.0,0.0,0.0,3.0,3.0,26.0,23.0,91,23
Microsoft.Extensions.Hosting.WindowsServices,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.Hosting.WindowsServices.dll,33064,84244,167939,9,14,17,0,3,0,31,,,,,,,,,,,,,,95,40
OpenTelemetry.Api.ProviderBuilderExtensions,1.18.0,ok,,netstandard2.0,lib/netstandard2.0/OpenTelemetry.Api.ProviderBuilderExtensions.dll,24064,74932,118637,7,21,10,0,0,0,31,,,,,,,,,,,,,,138,48
identityserver4.accesstokenvalidation,3.0.1,ok,lib,netcoreapp3.0,lib/netcoreapp3.0/IdentityServer4.AccessTokenValidation.dll,30608,78333,62733,7,9,22,0,3,0,31,14.0,2.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,47.0,14.0,82,14
Microsoft.Extensions.Configuration.Ini,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Configuration.Ini.dll,29008,81992,131581,9,14,17,0,4,0,31,,,,,,,,,,,,,,86,35
MongoSandbox.Core,2.0.0,ok,lib,netstandard2.1,lib/netstandard2.1/MongoSandbox.Core.dll,40448,84460,70033,4,6,25,0,3,0,31,36.0,3.0,28.0,1.0,6.0,3.0,0.0,0.0,1.0,1.0,3.0,175.0,44.0,180,44
Microsoft.Extensions.Compliance.Redaction,10.9.0,ok,lib,net10.0,lib/net10.0/Microsoft.Extensions.Compliance.Redaction.dll,53600,91901,161777,5,8,23,0,3,0,31,42.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,141.0,33.0,159,33
Ecng.Data.SqlServer,1.0.57,ok,lib,net10.0,lib/net10.0/Ecng.Data.SqlServer.dll,26624,51121,39551,1,27,4,0,0,0,31,15.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,46,6
MiniProfiler.AspNetCore.Mvc,4.5.4,ok,,net8.0,lib/net8.0/MiniProfiler.AspNetCore.Mvc.dll,46592,77090,47794,8,12,19,0,7,0,31,,,,,,,,,,,,,,88,21
RepoDb.SqlServer,1.16.0,ok,lib,netstandard2.0,lib/netstandard2.0/RepoDb.SqlServer.dll,40960,82333,964385,19,17,14,0,19,0,31,12.0,0.0,21.0,2.0,17.0,0.0,6.0,0.0,0.0,3.0,6.0,84.0,33.0,97,33
runtime.any.System.Diagnostics.Tracing,4.3.0,ok,,netstandard1.5,lib/netstandard1.5/System.Diagnostics.Tracing.dll,37264,69522,49844,1,1,29,0,1,0,30,,,,,,,,,,,,,,77,9
Senparc.CO2NET.Cache.Dapr,1.1.4,ok,lib,net8.0,lib/net8.0/Senparc.CO2NET.Cache.Dapr.dll,18432,38417,29609,4,25,5,0,4,0,30,24.0,1.0,3.0,9.0,23.0,0.0,17.0,0.0,0.0,0.0,0.0,78.0,18.0,67,18
AWSSDK.SecretsManager.Caching,3.0.0,ok,,netstandard2.0,lib/netstandard2.0/Amazon.SecretsManager.Extensions.Caching.dll,36520,57539,37602,6,21,9,0,7,0,30,,,,,,,,,,,,,,89,24
Microsoft.IdentityModel.Abstractions,8.22.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.IdentityModel.Abstractions.dll,19736,77600,128905,8,20,10,0,2,0,30,,,,,,,,,,,,,,48,13
Microsoft.PowerShell.MarkdownRender,7.2.1,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.PowerShell.MarkdownRender.dll,28096,65147,49815,8,14,16,0,6,0,30,,,,,,,,,,,,,,79,20
Microsoft.Extensions.Caching.Cosmos,1.8.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Caching.Cosmos.dll,41528,72430,51157,4,13,17,0,4,0,30,23.0,0.0,1.0,1.0,12.0,0.0,9.0,0.0,0.0,1.0,2.0,89.0,17.0,85,17
Microsoft.Extensions.Resilience,10.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Resilience.dll,38712,85723,142669,2,3,27,0,0,0,30,,,,,,,,,,,,,,125,41
elbruno.Extensions.AI.Claude,0.1.0-preview.6,ok,lib,net8.0,lib/net8.0/elbruno.Extensions.AI.Claude.dll,27648,45369,32203,2,7,23,0,3,0,30,30.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,87.0,16.0,94,16
Microsoft.ML.Recommender,0.23.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.ML.Recommender.dll,53048,92519,3242771,8,9,21,0,1,0,30,44.0,1.0,19.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,8.0,118.0,26.0,101,26
Microsoft.Orleans.Persistence.Redis,10.3.1,ok,lib,net10.0,lib/net10.0/Orleans.Persistence.Redis.dll,62776,104883,116297,9,23,7,0,8,0,30,24.0,2.0,13.0,13.0,12.0,0.0,12.0,0.0,0.0,4.0,6.0,84.0,33.0,103,33
Microsoft.Owin.Testing,4.2.3,ok,,net45,lib/net45/Microsoft.Owin.Testing.dll,37960,83526,59199,3,16,14,0,3,0,30,,,,,,,,,,,,,,88,16
SharpFuzz,2.3.0,ok,lib,netstandard2.0,lib/netstandard2.0/SharpFuzz.dll,31232,60230,43753,6,11,19,0,2,0,30,33.0,1.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,61.0,28.0,123,28
Umbraco.Cms.DevelopmentMode.Backoffice,18.1.1,ok,lib,net10.0,lib/net10.0/Umbraco.Cms.DevelopmentMode.Backoffice.dll,62976,79243,50024,6,4,26,0,5,0,30,69.0,7.0,27.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,132.0,50.0,200,50
Microsoft.FeatureManagement.AspNetCore,4.7.0,ok,,net10.0,lib/net10.0/Microsoft.FeatureManagement.AspNetCore.dll,50488,89930,106043,8,19,11,0,10,0,30,,,,,,,,,,,,,,139,48
MediatR.Courier,7.0.1,ok,lib,netstandard2.0,lib/netstandard2.0/MediatR.Courier.dll,22016,65341,50886,4,27,2,0,2,0,29,8.0,0.0,8.0,2.0,25.0,12.0,13.0,0.0,1.0,2.0,3.0,33.0,14.0,58,14
System.Diagnostics.FileVersionInfo,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Diagnostics.FileVersionInfo.dll,22800,78874,138783,1,2,27,0,0,0,29,,,,,,,,,,,,,,30,2
Amazon.Lambda.Core,3.3.0,ok,,netstandard2.0,lib/netstandard2.0/Amazon.Lambda.Core.dll,21672,78601,79792,9,5,24,0,2,0,29,,,,,,,,,,,,,,37,12
Microsoft.Kiota.Serialization.Multipart,2.1.0,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Kiota.Serialization.Multipart.dll,20832,78095,80706,2,25,4,0,2,0,29,,,,,,,,,,,,,,40,7
Microsoft.AspNetCore.Html.Abstractions,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Html.Abstractions.dll,21344,54934,42380,7,26,3,0,6,0,29,,,,,,,,,,,,,,41,9
Pgvector,0.3.2,ok,lib,netstandard2.0,lib/netstandard2.0/Pgvector.dll,18944,55821,46615,6,23,6,0,9,4,29,14.0,1.0,5.0,5.0,19.0,0.0,1.0,0.0,0.0,1.0,1.0,53.0,20.0,72,20
xRetry,1.9.0,ok,lib,netstandard2.0,lib/netstandard2.0/xRetry.dll,16896,39816,31480,13,19,10,0,14,0,29,10.0,3.0,5.0,4.0,21.0,3.0,9.0,0.0,1.0,4.0,3.0,44.0,20.0,63,20
AWS.Bedrock.MEAI,1.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/AWS.Bedrock.MEAI.dll,83624,106996,210597,2,4,25,0,0,0,29,75.0,1.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,137.0,24.0,167,24
Caliburn.Micro,5.0.258,ok,lib,net9.0-ios18.0,lib/net9.0-ios18.0/Caliburn.Micro.Platform.dll,21504,76122,612690,4,24,3,2,4,0,29,8.0,8.0,19.0,9.0,21.0,5.0,0.0,0.0,1.0,2.0,1.0,61.0,18.0,73,18
SkiaSharp.Views.WPF,4.152.0,ok,lib,net10.0-windows10.0.19041,lib/net10.0-windows10.0.19041/SkiaSharp.Views.WPF.dll,25952,80962,174672,3,23,4,2,2,0,29,7.0,7.0,1.0,15.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,5.0,43,5
Microsoft.Extensions.Diagnostics,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Diagnostics.dll,39208,87266,157592,9,8,21,0,0,0,29,,,,,,,,,,,,,,125,47
NotifyIcon.Base,1.23.10209.11223,ok,lib,netstandard2.0,lib/netstandard2.0/System.Windows.NotifyIcon.dll,14336,71978,90357,5,9,13,7,4,0,29,8.0,5.0,4.0,3.0,18.0,11.0,3.0,0.0,0.0,1.0,3.0,24.0,10.0,64,10
Microsoft.Extensions.DataIngestion.Markdig,10.9.0-preview.1.26411.16,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.DataIngestion.Markdig.dll,37688,86109,141690,1,2,27,0,1,0,29,16.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,32.0,136,32
NCalc,7.1.0,ok,lib,netstandard2.0,lib/netstandard2.0/NCalc.dll,15360,72953,81323,0,0,29,0,0,0,29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,41.0,96,41
rx-platformservices,2.3.0,ok,lib,net45,lib/net45/System.Reactive.PlatformServices.dll,38632,87123,205994,6,20,9,0,6,0,29,23.0,0.0,7.0,4.0,19.0,0.0,8.0,0.0,0.0,1.0,5.0,84.0,27.0,105,27
Serilog.Sinks.Async,2.1.0,ok,,netstandard2.0,lib/netstandard2.0/Serilog.Sinks.Async.dll,16896,73428,79141,3,3,26,0,0,0,29,,,,,,,,,,,,,,79,24
Serilog.Formatting.Elasticsearch,10.0.0,ok,,netstandard2.0,lib/netstandard2.0/Serilog.Formatting.Elasticsearch.dll,17920,52556,44152,4,28,0,0,3,0,28,,,,,,,,,,,,,,60,7
Microsoft.Extensions.Configuration.CommandLine,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Configuration.CommandLine.dll,28968,81896,134615,7,8,20,0,2,0,28,,,,,,,,,,,,,,80,31
Microsoft.Orleans.Clustering.Firestore,10.3.1,ok,lib,net10.0,lib/net10.0/Orleans.Clustering.Firestore.dll,104800,123904,152318,2,4,24,0,1,0,28,105.0,4.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,269.0,62.0,249,62
Veldrid.SPIRV,1.0.15,ok,lib,netstandard2.0,lib/netstandard2.0/Veldrid.SPIRV.dll,19456,75098,33450342,13,11,17,0,14,0,28,8.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,80.0,29.0,77,29
OData2Linq,2.2.1,ok,lib,net8.0,lib/net8.0/OData2Linq.dll,23040,38282,27268,6,15,13,0,3,0,28,18.0,0.0,8.0,11.0,6.0,0.0,4.0,0.0,0.0,1.0,1.0,30.0,15.0,68,15
Microsoft.Extensions.Configuration.Json,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.Configuration.Json.dll,30544,82750,154900,9,13,15,0,4,0,28,,,,,,,,,,,,,,84,27
Microsoft.AspNetCore.Mvc.ApiExplorer,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Mvc.ApiExplorer.dll,41784,75971,53155,7,5,23,0,5,0,28,,,,,,,,,,,,,,118,21
ConsoleControl,1.3.0,ok,lib,net40-client,lib/net40-client/ConsoleControl.dll,16384,37883,30458,5,10,16,2,7,0,28,11.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,9.0,65,9
runtime.any.System.IO,4.3.0,ok,,netstandard1.5,lib/netstandard1.5/System.IO.dll,39232,74914,54553,2,11,17,0,5,0,28,,,,,,,,,,,,,,71,10
Xamarin.DuoSdk,0.0.3.4,ok,lib,monoandroid90,lib/monoandroid90/Xamarin.DuoSdk.dll,22640,47044,34236,4,15,12,1,3,0,28,11.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,8.0,54,8
Senparc.NeuChar.AspNet,1.7.0,ok,lib,netstandard2.1,lib/netstandard2.1/Senparc.NeuChar.AspNet.dll,19968,58966,49040,7,16,11,0,4,0,27,3.0,2.0,2.0,2.0,17.0,12.0,3.0,0.0,2.0,6.0,1.0,29.0,13.0,48,13
Serilog.Sinks.SpectreConsole,0.4.0,ok,lib,netstandard2.0,lib/netstandard2.0/Serilog.Sinks.SpectreConsole.dll,27136,48449,33658,2,1,26,0,2,0,27,9.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,32.0,98,32
YesSql.Filters.Query,6.0.0,ok,lib,net10.0,lib/net10.0/YesSql.Filters.Query.dll,20992,67323,57101,13,23,4,0,11,0,27,7.0,0.0,22.0,7.0,9.0,0.0,9.0,0.0,1.0,4.0,3.0,58.0,28.0,79,28
System.Net.WebSockets.WebSocketProtocol,5.1.3,ok,,netstandard2.0,lib/netstandard2.0/System.Net.WebSockets.WebSocketProtocol.dll,58160,94864,137604,1,1,26,0,0,0,27,,,,,,,,,,,,,,140,36
BIP78.Sender,0.2.5,ok,lib,netstandard2.1,lib/netstandard2.1/BTCPayServer.BIP78.Sender.dll,28160,40193,27443,11,11,16,0,8,0,27,20.0,1.0,8.0,7.0,6.0,4.0,0.0,0.0,2.0,3.0,2.0,66.0,24.0,77,24
CommunityToolkit.Aspire.OllamaSharp,13.5.0,ok,lib,net10.0,lib/net10.0/CommunityToolkit.Aspire.OllamaSharp.dll,41800,93819,149470,5,17,10,0,2,0,27,7.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,29.0,18.0,72,18
Optris.Icons.Avalonia.FontAwesome,12.0.7,ok,lib,net10.0,lib/net10.0/Optris.Icons.Avalonia.FontAwesome.dll,4558336,751010,2080225,6,10,17,0,6,0,27,27.0,1.0,17.0,4.0,8.0,1.0,7.0,0.0,1.0,1.0,4.0,48.0,15.0,94,15
Material.Avalonia.DataGrid,3.20.0,ok,lib,net8.0,lib/net8.0/Material.Avalonia.DataGrid.dll,40960,53224,38651,5,12,15,0,3,0,27,32.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,77,16
PresentMonFps,2.0.6,ok,lib,netstandard2.1,lib/netstandard2.1/PresentMonFps.dll,36864,78555,60617,45,17,9,1,10,4,27,10.0,0.0,11.0,15.0,6.0,0.0,0.0,0.0,0.0,1.0,44.0,529.0,65.0,96,65
ReactiveUI.Avalonia,14.7.1,ok,lib,netstandard2.0,lib/netstandard2.0/ReactiveUI.Avalonia.dll,49168,96953,133627,10,13,14,0,7,0,27,32.0,3.0,30.0,6.0,14.0,0.0,10.0,0.0,0.0,2.0,4.0,75.0,35.0,128,35
Avalonia.ReactiveUI,11.3.9,ok,lib,netstandard2.0,lib/netstandard2.0/Avalonia.ReactiveUI.dll,35840,79563,78773,10,13,14,0,7,0,27,28.0,4.0,29.0,5.0,15.0,0.0,10.0,0.0,0.0,2.0,3.0,61.0,33.0,122,33
System.Security.Cryptography.ProtectedData,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Security.Cryptography.ProtectedData.dll,42792,88459,153874,6,5,21,0,0,0,26,,,,,,,,,,,,,,100,48
Microsoft.CodeDom.Providers.DotNetCompilerPlatform,4.1.0,ok,,net472,lib/net472/Microsoft.CodeDom.Providers.DotNetCompilerPlatform.dll,37312,86012,8975240,5,2,24,0,11,0,26,,,,,,,,,,,,,,87,11
GoogleAuthenticator,3.2.0,ok,,netstandard2.0,lib/netstandard2.0/Google.Authenticator.dll,12288,44021,37447,5,21,5,0,7,0,26,,,,,,,,,,,,,,55,9
Microsoft.Extensions.Options.DataAnnotations,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.Options.DataAnnotations.dll,26960,81347,147209,6,5,21,0,1,0,26,,,,,,,,,,,,,,67,25
Lorem.Universal.NET,5.0.0,ok,lib,net9.0,lib/net9.0/Lorem.NET.dll,18432,42623,35338,2,26,0,0,0,0,26,2.0,0.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,8.0,40,8
Swashbuckle.AspNetCore.Swagger,10.2.3,ok,,net10.0,lib/net10.0/Swashbuckle.AspNetCore.Swagger.dll,23040,76544,92741,10,9,17,0,3,0,26,,,,,,,,,,,,,,81,20
Microsoft.Extensions.Logging.TraceSource,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Logging.TraceSource.dll,26408,80710,122375,6,13,13,0,2,0,26,,,,,,,,,,,,,,78,32
AutoMapper.Collection,13.0.0,ok,,net10.0,lib/net10.0/AutoMapper.Collection.dll,37376,83975,71005,11,18,8,0,6,0,26,,,,,,,,,,,,,,207,50
Microsoft.AspNetCore.MiddlewareAnalysis,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.AspNetCore.MiddlewareAnalysis.dll,25424,67716,53200,4,6,19,0,3,0,25,,,,,,,,,,,,,,45,10
Microsoft.Extensions.Caching.StackExchangeRedis,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Caching.StackExchangeRedis.dll,44368,88980,113108,3,10,15,0,2,0,25,,,,,,,,,,,,,,116,34
Ardalis.Result.AspNetCore,10.1.0,ok,lib,net8.0,lib/net8.0/Ardalis.Result.AspNetCore.dll,19968,62075,53030,6,18,7,0,2,0,25,19.0,0.0,24.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,14.0,73,14
Hangfire.NetCore,1.8.25,ok,,netstandard2.1,lib/netstandard2.1/Hangfire.NetCore.dll,39200,92498,175855,9,25,0,0,8,0,25,,,,,,,,,,,,,,86,24
Senparc.CO2NET.APM,2.2.0,ok,lib,netstandard2.0,lib/netstandard2.0/Senparc.CO2NET.APM.dll,20992,65477,55222,8,7,18,0,9,0,25,17.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,18.0,75,18
Microsoft.AspNetCore.Components.WebAssembly.Server,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.AspNetCore.Components.WebAssembly.Server.dll,80208,101807,4269287,7,8,17,0,3,0,25,,,,,,,,,,,,,,142,43
Blazor.LocalStorage,10.1.0,ok,lib,net10.0,lib/net10.0/Blazor.LocalStorage.dll,27136,87446,102569,8,7,18,0,4,0,25,6.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,3.0,5.0,20.0,11.0,51,11
Microsoft.Extensions.Http.Polly,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Http.Polly.dll,32552,79212,61322,4,14,11,0,2,0,25,,,,,,,,,,,,,,91,38
Microsoft.VisualStudio.DebuggerVisualizers,17.6.1032901,ok,ref,netstandard2.0,ref/netstandard2.0/Microsoft.VisualStudio.DebuggerVisualizers.dll,22424,78429,98033,3,12,13,0,1,0,25,2.0,1.0,0.0,7.0,7.0,4.0,0.0,0.0,1.0,1.0,1.0,11.0,24.0,71,24
